filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00010.au.wav,0.35474531205456594,0.14054974913597107,1306.053089906327,1426.9633498089834,2502.955914207512,0.03191595822457463,-234.75661473597305,179.68128205149716,-18.398528383424132,13.71877589154855,6.305607271920678,-12.940720979843746,2.406686253001514,-9.645244866280061,-1.717908316054759,3.5821388457357126,-4.979351675959665,-0.8299700658368204,-1.9752542320623279,0.6399578533694795,0.8156680856635008,-3.755011774193077,0.4791918908026895,-1.3772290412725454,-2.8027755385583815,-0.09974857738515021,blues
blues.00011.au.wav,0.4953013607677121,0.0645793154835701,1240.1140398656426,1663.7762197481247,2578.322125145012,0.022790801128673627,-334.4561350182083,154.03858683550055,6.358271729356232,29.53141036842394,17.678678698401193,4.723696173304384,13.908009241166644,-0.905334229483447,4.44715782911795,6.02382784570799,1.5802872940177797,5.816958856550275,-2.9229371348664537,-3.460532235215359,-1.3206757855554934,-6.592974867086315,-3.4333439361761373,-1.7914950449319118,-1.8579255531707777,-1.7932109142007326,blues
blues.00012.au.wav,0.34872515768302964,0.1165129542350769,1296.2376066613833,1531.2603292467716,2599.0726054959396,0.03519004827677881,-263.40367213910883,176.1644397730044,-22.440955033082215,36.91111932143842,33.23281876161685,-0.24636269993106885,9.773295831362372,2.4284677760728735,1.6516702356668844,-11.005761213706633,-10.001107430862257,7.573038513143335,-1.9281450012725505,-3.2903815947831103,0.8370679030640356,-0.7932135788973202,1.2294136801238587,-6.650022374665286,-8.89561580769008,-8.032641231291892,blues
blues.00013.au.wav,0.3392166147213751,0.11048755794763565,1269.3551608507175,1796.5073125685997,2579.929204883266,0.026331501051334107,-262.1740569670919,160.62243433914708,-3.405490379308714,44.10912028923813,20.340757998930084,7.85315340637869,13.33185680338596,-3.63203109674069,9.252896473736806,-10.397521184949548,-11.94189447399715,9.44305132723629,-4.7901036522044915,-3.9521548336793484,-1.861462719586928,-0.5637732935237764,7.375570970230132,-2.8147072677252867,-1.5353762732493785,-1.3269569705315245,blues
blues.00014.au.wav,0.40517334587039555,0.06567167490720749,1103.4996878133218,1659.6275516230753,2141.3962804524363,0.02296847810324826,-341.10874168344355,131.23458654151295,13.301039556695281,30.675035649356875,30.803211728625346,13.185005038317916,11.566534429735281,3.6126447269144766,1.4063409481428806,-5.678064163031133,-2.783127011198585,12.09552326303422,7.304797834641792,0.45467839085916867,2.8571976366253544,5.54470890963804,5.418278258537322,-0.39311096522104505,-0.038176846049324115,0.7704996532461466,blues
blues.00015.au.wav,0.3440187135727068,0.07887626439332962,1358.0855086545264,1705.2129229896227,2774.377526373985,0.03250771129398685,-284.4684214043974,149.62078947355303,-5.471693640724936,28.138819308973737,23.611483076173915,5.07308467178137,11.26673480404295,4.38258465580307,5.2907648950154025,-10.034102331044402,-9.216384900377255,11.397453814020524,3.3181866707648378,-2.539305348572403,-0.46147422554073797,-0.040901740313222495,1.8180761609751124,-5.4672917309433915,-5.3360838181920185,-4.976934192958763,blues
blues.00016.au.wav,0.37274408561047084,0.0797075629234314,1394.0989623212577,1801.1498635331557,2866.36410600348,0.03137745160237819,-288.5463126530335,161.76879422376552,-14.518088699316484,35.88306172793457,15.298065092734596,5.948771881128023,15.816736546900296,-4.876081771289302,5.35364990402977,-8.46960774918367,-5.973982961525085,15.72522953369311,1.6218189926688358,1.2057047399675598,0.8135252160774529,0.04118139949184083,7.767918404313465,-2.9700746772513673,-3.826251691325812,-3.158463720284412,blues
blues.00017.au.wav,0.38814962168099615,0.09116313606500626,1026.5421440111857,1369.0663980314098,1997.0921775304525,0.02446693131283836,-293.8564091419982,168.7218873910875,0.6182237382119704,32.048422686157146,42.42609588321195,12.500710219049814,6.989561320911774,2.7545714758786346,2.4938063403709108,-8.84005738284403,-10.704372376381754,7.489648804472856,6.283706436442847,-2.876827349678394,-1.0420458912980983,3.629144086030955,3.011358951282444,-3.9353785702512476,-4.583263108137167,-2.7891570275794297,blues
blues.00018.au.wav,0.34570332517196223,0.07842455804347992,1447.7223428893637,1997.01244149751,3240.0476159186487,0.029086910286156224,-296.80994767694176,138.60687410315253,-0.8979779263036508,44.20274793300247,17.023891553639903,8.697813164842357,18.16795541829305,-2.4294632413293065,6.678486993100516,-8.532196038276801,-9.056783257827886,10.542250482707791,-2.10391397504383,-0.2519765311796586,1.080440176922438,-0.29611418295666003,7.750277970650154,-0.03926682878317729,1.0788951989452586,2.2454371671581588,blues
blues.00019.au.wav,0.32205891500457257,0.09514454752206802,1139.304589367115,1443.168825760467,2087.2385259570765,0.029824052590873937,-289.15079143598655,171.72325519485696,-4.699999405887418,30.060463726308257,27.500451146162078,2.9410985593773216,6.638947701008635,-0.360946250086407,-0.3294826833525281,-11.751004764222369,-7.491793876261873,9.136704918754637,-0.1941984222857746,-1.1970712001308803,2.3350777689378885,0.8847318941178861,3.932640035575717,-2.0600892817343346,-5.200685428355808,-4.516382225878887,blues
blues.00020.au.wav,0.37959295011668537,0.07348187267780304,1345.8311033179891,1890.2014394147295,2872.4343709215486,0.027136239909609436,-285.600277321738,163.02101966782863,-5.021086123914203,40.94812869008904,12.959265588482449,5.888127774569257,13.972105737924009,-6.6973943953861035,8.111551819579557,-8.033370449497452,-8.192022043857365,11.792576011866554,-2.3035164232462315,0.29744683887508155,-0.6659020435636792,-1.6698515611255675,5.45034488883549,-7.6223115036852835,-6.181237313535608,-2.7536031489773247,blues
blues.00021.au.wav,0.4357812901133222,0.09939563274383545,979.335675387478,1430.7412960665565,1697.0512230822217,0.02436119368716164,-311.46828138655394,165.9530575064727,10.295521315246416,36.96196889841652,28.13563033552978,13.146987485110966,16.637844086266764,3.5182152854419972,3.863826732472387,-10.213449298214938,-6.989730084596064,14.195782516385277,3.4714294563221118,-2.6010292904775736,1.2865273487792128,2.4139301084351183,4.581851092655515,-2.022017818787695,-2.3987093038248655,-2.3475916224980065,blues
blues.00022.au.wav,0.39735915233383273,0.11139936000108719,1083.2309278610612,1451.264135250675,2014.145541799594,0.029757022488882443,-280.79203019623,164.8875266494009,3.7392419899118954,32.92520330448901,28.786497172074554,5.922103831658396,10.816549510690857,4.669826909813044,3.3777198100917607,-9.486770654772553,-5.688398088155843,14.879696020379713,4.596255733610924,-3.207273722500609,2.233591560363915,3.3656107819438383,4.331831287073066,0.1788110391054673,-0.9919803379898602,-2.86478064131662,blues
blues.00023.au.wav,0.3687099955134102,0.10020848363637924,1142.6095087506822,1461.1306570117965,2360.3171788899363,0.02662832167198376,-281.91006101932317,180.37051357219784,-17.83019301330095,36.46878150020026,39.47386462971889,0.8970934329745155,9.89342671883249,2.470179783038993,-2.021305259234113,-3.8526315466593646,-7.346261326984559,-1.3346580241309058,-3.353115878854604,-7.398881620374943,-10.72615072519245,-5.428232904951974,5.203138384906055,2.046982188964277,0.22460075504316437,-1.2648817589329269,blues
blues.00024.au.wav,0.3697882267764232,0.08502262085676193,1039.2639134532003,1402.2781443449076,2108.5718849695477,0.02409288446200696,-324.4984608982191,166.39070602624778,-7.74500461860827,39.38812589827367,50.15871972614053,5.229621096413281,9.01969056327736,7.5028905646493005,-1.0461341276191678,0.10522919807548411,-3.307447859995249,-1.149278255209715,2.034719092917642,0.18801576117237087,-1.3492784538105564,-0.6316257831302349,2.589695973924918,2.8747961239169797,-1.6065487070490083,-7.825368754499389,blues
blues.00025.au.wav,0.39828458366883096,0.08765579760074615,1049.7367938867574,1426.4186153296735,2082.8086481293503,0.026244833961716937,-289.9289220552577,151.6323167713467,6.36230793073472,33.931527209980594,49.353586087488104,8.632640999662804,3.0120467893673957,6.69555569326951,0.7243933887818221,1.3256891797716324,0.04706701710391738,-1.7960693768795948,-1.501503742830098,-2.9895058532300034,-3.640641947642583,-0.03917885133506484,5.666317449807475,5.127812130513137,-0.44321089991385876,-2.9110996294611384,blues
blues.00026.au.wav,0.39204803057223514,0.0753687173128128,1118.329333557489,1522.4586404695146,2255.557229734629,0.026444602547370456,-320.4821940216589,130.31574674848153,12.38773674521356,30.541223447808797,39.88046919033552,9.691903955021942,6.761457426510123,7.593911839245713,2.4504380794705876,1.518620794615243,-0.9661025344987014,2.2127860265059716,3.357023114062102,-2.6904028548396495,-1.262195510436088,2.4094986576718593,1.4370513893657066,3.2944861117468487,2.4865911728342764,-3.714061517171778,blues
blues.00027.au.wav,0.37864757662352383,0.09461134672164917,1308.2724942802563,1458.315352914186,2646.5189285455335,0.03678668642449729,-281.51272094665796,179.83883512356027,-28.83588418750585,37.862610008734265,44.12796532572974,-4.769624012421716,6.142232370321394,1.9501284142030182,-0.7769664444097846,0.723279710869877,-10.033278537607433,-6.7571146634270205,-3.374469505063467,-4.239114590913083,-1.608588192220013,0.20765108882583586,0.27679047784751526,-1.054378043666181,1.3174748187746537,-3.3201641263446007,blues
blues.00028.au.wav,0.3737051179631868,0.09742571413516998,1057.7453117774796,1369.546176972094,2150.0062309672276,0.024333059926044082,-298.5750700137482,171.60095825975364,-9.275270991144676,24.357386768464085,43.854750848777435,11.983212357459205,8.681466485226538,4.146061181559526,0.6854267162778757,-3.170387717890665,-8.060351469831279,-2.036037322477391,-2.6965387634689746,-3.619264488677164,-0.2676701811252525,-2.73252886958048,-0.42989142066377334,1.7959912390939268,-4.621340784011618,-10.075032125317525,blues
blues.00029.au.wav,0.38164958562716833,0.12210001796483994,1528.3285184391436,2094.99097093011,3327.529376178219,0.028133194665989947,-279.1919024988781,145.91541296426743,-0.18481439194629598,45.62085160611112,-1.7086734069716165,13.072466220673695,23.127868320105044,-14.815322643030255,12.08354661767798,-3.7818887991072,-12.575767636792389,4.186573222235529,-17.055667932256846,-8.429158666666405,0.20652224475730596,-3.2848970421735904,3.111575549173779,-4.6076632675060525,-5.238490955568244,-6.4605272233891125,blues
blues.00030.au.wav,0.3839119458945079,0.16784796118736267,1251.275614246828,1888.379817467025,2619.273514537413,0.020794625809648106,-253.49474739756045,165.94359240327591,5.913940163594343,51.21181405820319,1.6049026705662952,10.323270950564725,18.657993146049193,-18.49870729585016,13.88385745189132,-1.4067757510128978,-15.696036830463614,4.739898437499349,-12.099940231365384,-7.223412985477992,-6.194430802990769,-12.770520934099174,0.08749398303526273,-6.420619105461796,-10.060638123160176,-9.711101567912074,blues
blues.00031.au.wav,0.35679629511573074,0.150096595287323,1228.0163058811559,1867.483873314614,2518.4438329285094,0.022652775763727765,-269.06836965872213,161.98621497566862,-1.5411000121901501,50.578739091300406,3.4490449240754573,12.462691185055306,20.732664239038616,-18.091777467909665,9.560359676700473,-5.834732731516512,-17.575296516162243,-2.513342083332345,-20.631335353361912,-12.745944075532416,-7.395132995004652,-7.589843664142696,1.5959731713370209,-4.595726000447336,-2.8021770141565523,-7.64683339836285,blues
blues.00032.au.wav,0.4284069759938835,0.10015327483415604,1202.7055884027034,1782.4267612916362,2443.1275830191416,0.02071211269818252,-325.1116431952163,146.78588604933068,10.335373445930522,40.18015799123587,5.1381519312844945,14.72357172426686,24.425552454943155,-9.199894176711453,8.983826911097545,2.90324198259555,-6.303394008139868,3.2718509597272245,-10.587026364120229,-5.526642356496154,-3.878171868616569,-7.370666463614592,2.3154608910409364,-5.6821153907781685,-10.458950458678796,-6.9580954496206235,blues
blues.00033.au.wav,0.3843076501823248,0.13191254436969757,1294.368492722006,1959.4184380779395,2801.3731352414443,0.02243809062016628,-280.605166041728,152.70238145380515,13.770578195119969,57.96717957260857,-0.2621435486991813,10.919473670358188,23.78986934926334,-16.7904000395337,10.044747192500274,-3.232614622233732,-15.09828481492691,-0.4976126850856938,-20.49187462031268,-11.962609815962793,-6.575161169378391,-11.244292513204028,-1.534287285456228,-9.356029252108097,-10.50421720418954,-9.03814874391594,blues
blues.00034.au.wav,0.3640895696138941,0.13390186429023743,1417.8038847546845,2057.7339614272805,3183.9663618401974,0.024290576058584687,-264.6788128149,154.612146416289,-4.099951265956601,47.85987857933576,-3.6574506918047653,11.377527120640845,26.327043331610298,-14.587842838460762,13.102028076346814,-4.233456162906051,-16.762193355527415,5.239090766840401,-14.052529425065725,-11.028732000217625,-6.161265904051436,-10.477312618785364,0.017571386574419017,-1.6305582716548914,-3.1566795758128148,-8.957238115810608,blues
blues.00035.au.wav,0.3898665311588699,0.1711592674255371,1394.1043598926128,1991.486784523332,3052.568857852378,0.023923704260924206,-225.27109573311256,177.0287871520726,-7.171453499272586,46.985494290087416,-9.824964419421955,8.15191076082571,21.937107246900343,-21.283269093634857,13.630450624837732,-0.2514015827627448,-12.640325083765271,2.703253331461343,-14.839735884651061,-4.701446979093523,-5.972991361673885,-11.570426440630575,-3.1906834330355482,-11.576680124950324,-5.83939373649956,-3.649410537290036,blues
blues.00036.au.wav,0.3284670856401097,0.1953681856393814,1151.6497274986277,1805.7686948585256,2251.626962188225,0.01924254851846481,-244.52171456465598,160.66947463098043,3.526883396279179,44.51534677550561,-0.5986544037928049,9.842453907969643,20.47723952884576,-17.801651412115156,6.761390913629405,-5.545044659312517,-20.051439324251586,-5.88423371934888,-18.88249799236369,-12.614367196631907,-9.304963974001563,-11.24752994746645,-3.064849235273058,-8.68398031428766,-9.20371297477242,-10.442255661833661,blues
blues.00037.au.wav,0.3395101708255552,0.06673754006624222,1119.1176057374664,1600.698575131965,2145.942734012471,0.02483757945427301,-359.27034107745214,132.05129644981128,13.675932672367697,35.24674156841277,10.073749210248941,12.471316175524075,20.780397200583423,-3.920838140060201,8.288207544832863,2.5517396238181034,-8.007141047761907,1.3660409849720512,-8.73919006782041,-8.877682906387781,-4.874329650529807,-8.808211879972163,-5.336670383431468,-6.601607674802047,-5.671826027093682,-4.799270679147322,blues
blues.00038.au.wav,0.38279125582478485,0.16630256175994873,1395.5409673166666,2036.6338553648472,3050.8285487057715,0.023647087079466358,-240.43622538700865,161.1044418113892,0.21925606800751118,51.55913015263973,-2.987797202811355,12.977358783963556,21.49303302229873,-21.81555406965229,10.58441646026729,-0.5630432238511098,-7.6223921630607965,3.4821410348127393,-19.14447478517145,-6.812541428042416,-6.191019701030741,-12.288099653573388,-3.0769545720150075,-10.845675118607915,-7.807578344711228,-9.8102391495034,blues
blues.00039.au.wav,0.3805817684937908,0.08474066853523254,1040.1331826312917,1590.591239403212,1975.0926714762181,0.01839608106148492,-328.6263028809873,137.2199682252463,26.185275783603867,28.095801407816438,5.110627657369228,13.018756201878878,19.26586107766259,-4.427150639922321,1.9735178438668746,-4.833427226383487,-12.317562702838538,-5.965752487443701,-12.547818965494907,-8.905533364934831,-8.046153552716005,-11.89729273494793,-6.848897252467238,-8.815868119515672,-10.327694533858676,-8.008172195788099,blues
blues.00040.au.wav,0.48870489017927876,0.13304315507411957,2177.3687762906397,2316.9957388696066,4945.334081804669,0.05166982369006187,-192.3078154298008,178.18959823762927,-66.03278132294963,87.98819444260016,12.02423044755839,3.1198028856182236,32.82633684487645,-12.696265276624624,17.305463003666993,-3.847965895099819,-4.654058790673436,7.9019003323753,-17.19313416896732,1.71295715332583,-1.4710688263075287,-1.9289932076260872,0.2589843298333555,-13.42309765492584,4.963792810595151,0.30564620470799114,blues
blues.00041.au.wav,0.49824598616429244,0.12788058817386627,2292.340601395467,2433.802647222437,5248.630829919519,0.0547054376329273,-185.81781276913003,174.12285665993284,-63.39556620436403,77.64609038498331,0.3751705816008048,8.471801494493056,32.74872430885943,-9.958356961804038,27.87548422149039,-3.9458016122660204,-5.930216999613704,8.293064541828981,-15.31780951715683,6.936064170392469,1.948768278440045,0.38474135894393424,-1.3471936331680976,-12.448135245120515,9.57086262996209,-0.24980766051344372,blues
blues.00042.au.wav,0.4776452550727309,0.11013834178447723,2176.155808744592,2332.4965374950348,4986.260490683005,0.05144834112770688,-226.5378852548207,147.95252000744293,-61.65011720050133,82.41727221659285,23.45781972243831,15.645559452600045,38.90488483978889,-4.985038707437327,25.148356139655668,7.458828004237518,-2.991539288902468,4.062694875779387,-17.554668194829624,3.5874479537312634,4.225193762707678,-0.3570807695645634,-0.12780805723662061,-11.71169866459361,7.926560137722018,2.8813161072421494,blues
blues.00043.au.wav,0.495226055707428,0.1261138617992401,2063.5123960882993,2338.04557508643,4823.653997788573,0.04641164261890951,-190.78813082673707,184.06989216925317,-60.91763843787743,69.18638992999402,-2.7990330164571016,10.319931185814013,34.0831394069779,-11.3845309382129,27.289134932244753,-0.6988879543123473,-3.7233970888147856,8.172758798461707,-19.270195976875925,2.1849914376949093,-1.6087943611887785,-2.686756724232972,1.4379670273542264,-13.097470089479186,0.8766268623766399,-2.6820944851792743,blues
blues.00044.au.wav,0.4764807034553871,0.13509534299373627,2189.190393430165,2344.5398976158317,5062.942342027987,0.04908114003286929,-188.41093870955496,171.7941207738748,-67.0038037369065,78.53174986012286,8.815582751148185,9.06914287602215,37.27201223804714,-9.002832942189785,23.562149929615433,2.2179140302352174,-4.666706860873918,4.19416609088819,-17.233886099507643,5.451423098831102,2.394466085072767,-1.0460047800985461,0.8302767790925258,-9.472697519798364,10.019100128225135,5.4354785126490635,blues
blues.00045.au.wav,0.5706720572329392,0.14611096680164337,1664.9650964069303,2234.5221148923915,4338.182687427494,0.025530916171210363,-228.21130925620633,155.37590894358726,-38.179693655557585,84.69676967479643,28.29301424266487,12.862476867046794,33.21700804021643,-4.834475765117267,19.975748295108918,4.544234549051658,-7.297856581765401,0.5467268986661946,-15.897868400026384,1.1728346930590903,3.317137501657333,-0.876311958081809,-2.967849276195414,-13.189076251750768,3.5382593691577378,0.6441664435011778,blues
blues.00046.au.wav,0.5273677428281148,0.10092011094093323,1797.072589464685,2300.95651958022,4495.093623114849,0.03138519310711524,-245.1887217699397,153.4896291848107,-32.01418113367054,77.90963543293783,18.598473545892485,13.410673714810924,32.115643125454625,-7.509959014944524,18.265855678663282,2.2113221404527748,-6.947821311179193,2.0364619584686485,-12.800931295033458,1.8654796372842528,0.48442308730773825,-1.8242462788001748,-3.0242903342410115,-10.827605623994666,5.210337008361288,0.728401985517923,blues
blues.00047.au.wav,0.4508941903487821,0.11164522171020508,1895.909444394327,2268.4707958643403,4639.014691487819,0.03992690508990719,-218.21410860900576,165.91720223713037,-44.433731171591106,82.44034343535061,17.97984734665857,4.364003449576621,31.682546141454598,-7.842227625722295,15.248935872521585,-3.0634484949418526,-12.187371292601767,-0.8173309554141436,-17.85188769798443,1.0542914262534178,0.9326410989115308,-6.659054950692913,-4.561878403020529,-9.264070761947412,7.9085705166358435,1.307453642092722,blues
blues.00048.au.wav,0.4771311473338805,0.12289799004793167,2055.0690287613625,2178.615400324142,4520.2406739414155,0.05172609121229698,-186.57542864835884,187.02912144508133,-68.95992720709769,67.47668482469305,8.33755198420025,4.120740511872963,28.888060275583825,-13.854995323823895,18.95686580174953,0.2525113259264393,-2.392539683753238,10.933390145764431,-14.963543640543584,3.099440183805401,0.6026184479487829,-3.870463128465264,2.7707908414618876,-9.711919740396342,1.5243847671102806,-1.137206745429593,blues
blues.00049.au.wav,0.4035983148257351,0.08807892352342606,1207.5437648641093,1825.7212135067757,2715.4068595018853,0.02090942666038283,-313.93540507675414,164.38975610964638,-12.768903884470932,73.81908517484852,25.211194462848038,12.138669244933658,37.55666125121456,-0.2740598001614193,6.622975368713884,0.8225913372407949,-4.292042826567159,0.5312682962449398,-16.73125295745625,-5.227450238434139,-0.5126450149268543,-8.5017864901278,-8.815785604291943,-8.763056214959017,3.1215929030479717,-3.0936065590869064,blues
blues.00050.au.wav,0.4857405255387804,0.17887800931930542,1882.7962720352532,2058.917583571317,4055.7030343677493,0.04466810469837587,-160.2482502169165,183.28380995171995,-64.11798795383402,56.35461626973167,13.8417726214102,10.85987707945719,29.281625304342526,-10.335130580082183,15.958980355795047,-0.563306214939612,-2.2155151782762434,9.635390067962497,-8.52748535741677,7.722337772250992,-0.7699625144167704,-6.608042666746123,2.0903668596326344,-5.6420031728036655,1.7558425031040905,-4.771684262547306,blues
blues.00051.au.wav,0.44465920296143585,0.19472311437129974,1921.9810933574943,1919.24719513822,3876.79259262616,0.05500830040361562,-138.88098482376915,197.94645191145528,-75.42111790387045,57.31978433287445,19.415161944311222,1.9995409984099244,12.404939731373721,-17.299374680995232,15.131968285772158,-2.329886255778725,2.174665731350891,14.921983414202154,-4.399974214883627,9.681468034902942,-6.173116262639454,-8.650189085828597,3.0226996330954816,-6.263261519590569,6.500812305930409,0.5441643782835907,blues
blues.00052.au.wav,0.4740134340117204,0.09676935523748398,1353.7602649113207,1599.1075196056127,2861.6011546548725,0.03452541177252513,-275.51035669289485,160.03717245685925,-21.77694410878485,36.98912567148292,41.653878625488936,10.359375567815505,15.299739708797143,10.358604359137846,10.09863413355158,1.041109183622111,1.544401793978299,9.76573010735197,2.167070940440187,2.2332706886545846,-1.5703052888332756,-9.147904991134158,-5.969712194028404,-2.7408297839061424,0.5474438311556811,-0.398214716056816,blues
blues.00053.au.wav,0.456105389417961,0.1649831384420395,2114.282484431101,1931.368805063932,4147.764555539443,0.06840450230810131,-156.8688595721798,187.56633161356046,-80.00861646491381,50.41746390238333,18.245460741167275,-0.3270375614607538,17.18189287509584,-12.797517261175603,13.55668793095347,-0.8207981602796232,-2.8080474096014387,10.52773651593935,-4.920906521217812,8.627241862944613,-0.06455588282446546,-6.922834186771538,1.9706734563138482,-2.7662800262604446,5.6651336394253855,0.05621727391538092,blues
blues.00054.au.wav,0.5267728128702331,0.1980433166027069,1973.389302786777,1969.6502370847013,3976.1234433910963,0.05354383428799304,-139.99009895143715,190.43304058513004,-75.41500167749055,56.12080544236945,20.53765086613415,10.151246590775589,22.0035644655666,-16.89400041351821,13.983152648568517,0.4187110727096301,0.05295207475822348,12.849222717961435,-4.520699222294131,9.95217228822364,-1.669055737995266,-6.222894189511527,3.912096277052124,-5.713506232951065,2.122887141788986,-3.377371802904351,blues
blues.00055.au.wav,0.5025210288658841,0.15369674563407898,1993.9446408316473,1956.6991133903664,3954.1905520410382,0.058340357332753286,-169.7213234835017,174.1760354858121,-65.3883399413972,47.335023702896244,21.70682682030291,4.324354422873542,17.30074648602095,-7.957372769747397,14.84257656648813,-1.1483823512902338,-1.9230695107358717,12.32200231597435,-3.212964067595457,7.825034039474038,-0.3278213388162222,-7.911312546142113,0.5992881372786845,-2.99997303556486,4.361966019184861,-0.8366001713747933,blues
